Published,User,Comment
2023-11-17T10:32:05Z,@OppoA-ki8lk,Betul tu. Kt penddk Aceh lebih baik kasih bantuan dimana negara asal nya kembali aja kesana
2023-11-17T10:31:43Z,@jonisortui8986,Uda uda ke jakarta aja banyak saudara seiman di jamarta
2023-11-17T10:30:18Z,@KoplakCok-fz4sq,Mensos?ngara hadir dong
2023-11-17T10:29:58Z,@Kementhus,Ya jelaslah... bgmnrakyat kita sendiri masih susah hidupnya.. Dinas sosial Bansos. Kemensos ga ada anggaran utk wNA pengungsi ini...
2023-11-17T10:28:58Z,@emaliwara4531,"Inilah kami hanya bisa berkor koar, bela ronghiya, bela Palestina, ternyata cuman bacot doang😂😂😂😂"
2023-11-17T10:27:51Z,@ekaputra1976,Lebih baik membantu menampung warga palestina dari pada rohingya mereka suka berulah dan tidak tau terima kasih.
2023-11-17T10:27:44Z,@davidofficial2465,😅😂 sudah mulai sadar
2023-11-17T10:25:31Z,@suunaryo1905,AWAASS .<br>Pengungsi dari negara luar akan menjadi lawan warga setempat di masa depan .<br>Seperti ISRAEL KE PALESTINA ..yang akhir&#39;nyh warga lokal di usir dari tempat di mana klahiran&#39;nyah..
2023-11-17T10:24:32Z,@revanevans6960,"Rohingya itu berkembang biak dgn cepat, mereka tdk KB 😂😂😂"
2023-11-17T10:24:22Z,@laurac2773,"Walau saya non muslim.. Melihat begini mayoritas anak2 dan perempuan miris sekali.. Mrk lelah terombang ambing dilaut berhari2. Sampai akhirnya di aceh. Tp akhirnya ditolak. Entah yg ditakutkan apa dr masyarakat disana. Tp dr sisi kemanusiaan sungguh sangat menyayat hati. Apapun agamamu smoga Tuhan yg bri jalan, sehingga bisa hidup lebih baik. ❤ AMIN."
2023-11-17T10:21:15Z,@maxblankAE,Suruh teruskan z k malaysia 😂
2023-11-17T10:20:17Z,@kleberson777,hati2. bljr dari Malaysia. salah2 nanti belasan atau puluhan tahun ke depannya mereka bisa klaim tanah kita.
2023-11-17T10:12:24Z,@user-hi4bf8ny8p,"Pemerintah kmn tuh,kok gak menanggulangi.jgn smp kyk malaysia"
2023-11-17T10:09:52Z,@userhehe1212,Wah belum lagi nanti pengungsi afganistan iran irak suriah yaman dan palestina...bisa hilang ketimpa orang asing aceh
2023-11-17T10:06:39Z,@periscope7442,Lo yang bikin anak....kog jadi aku yang urus!!!!!!!!
2023-11-17T10:04:55Z,@jeffreycezar5450,Mereka sebaiknya dikembalikan saja ke negeri asal mereka yakni Bangladesh
2023-11-17T09:59:40Z,@user-sg7bx4yh1h,Kayak pengungsi Palestina di Jordania malah mau mengkudeta pemerintah negara tuan rumah Black September 1970 sinting emang arab islam
2023-11-17T09:59:23Z,@YaniYani-bq8vj,Perbatasan aceh hrus di jaga ketat. Byk org asing berlayar kesana..
2023-11-17T09:54:52Z,@dedirohendi8700,"Namanya juga tamu ya, kalau sudah kuat lagi silahkan lanjutkan perjalanan"
2023-11-17T09:52:14Z,@lizanoor,"Indonesia banyak pulau tak bertuan.Daripada dijual oknum, tampung saja penghuni Rohingya."
2023-11-17T09:45:49Z,@donijawir1700,Tolong bantu semampunya saja..sudah banyak contoh dikasih hati minta  jantung ..balikkan saja kenegara asalnya jangan sampai menyesal.
2023-11-17T09:45:37Z,@user-nv4hk5gu3e,"Beda perlakuan umat Islam antara bangsa Palestina dan Rohingya. Karena orang Palestina itu putih2, mancung, pirang dan cantik2 wanitanya dibandingkan bangsa ROhingya yg hitam2, wajah gak beda dengan kita. Bisa dilihat tidak ada satu pun relawan Indonesia yang mau pergi ke Rohingya di Myanmar, karena malas sekali kan dapat istri mirip di kampung halaman tapi kulit hitam. Jadi harap maklum perlakukan kami pun beda, itu manusiawi sekali."
2023-11-17T09:40:34Z,@wisnuharisasongko633,USIR
2023-11-17T09:39:10Z,@losskontak8560,Pendatang rohingya .awalnya manis lama2 pijak tuan rumah macam di malaysia
2023-11-17T09:31:20Z,@Pengangguran_kelas_berat,Lah gimana kan sudara seiman
2023-11-17T09:31:05Z,@harjonosuryoatmojo4364,"Sungguh mulia, Rohingya dan Aceh adalah Bengali,, ayo Aceh tolong saudaramu!!!walaupun nanti kamu ganti ditikam dari belakang,,, 😢"
2023-11-17T09:28:30Z,@bonnylumanauw,"Ketika kita tahu bagaimana berbuat baik tapi tidak melakukannya,maka kita BERDOSA!"
2023-11-17T09:15:58Z,@MRCHANNEL2123,iya sih nanti takutnya kaya malaysia yg sekarang hampir di kuasai vrindavan 😮
2023-11-17T09:15:14Z,@Komang-yy3nw,Nanti jadi habib semua
2023-11-17T09:15:13Z,@user-wn5tj9id2b,"Yaallah tolong bantulah saudara kita ini,sedihnya,kpd pemerintah tolong carilah kebijakan buat para pengungsi rohingya"
2023-11-17T09:14:55Z,@Aan-el7se,"Bantulah wahai para konglomerat niscaya harta kekayaanmu malah ditambahkan lebih melimpah ruah asalkan membantunya ikhlas karena ALLOH semata rahasia didalam hati, agar para konglomerat bisa matinya masuk Surga..semoga..Aamiin...dengar..lihat dan ulurkan tanganmu keluarkan zakatmu atas nama ALLOH SWT TUHAN Semua Manusia."
2023-11-17T09:14:42Z,@zaenalnduwok4976,Kok bisa terdampar di Indonesia ya.....
2023-11-17T09:12:21Z,@budiantohutapea6306,Sudahlah...itukan muslim...kalau menolong umat muslim jangan pilih²..kalau palestina anda seperti kesurupan menolongnya.wahai kaum muslim rohingya anda tertindas lalu datang ke saudaramu muslim tapi kaummu ditolak...ingatlah Tuhan Melihat perbuatan mereka.Tuhan akan menghajar orang² yg congkak hatinya. baik mendatangkan gempa bumi dan tsunami.
2023-11-17T09:11:58Z,@thefourthchairman4151,"Terserah warga aceh mau bersikap gmn, yg bukan warga aceh gak usah kebanyakan bacot, kecuali di rumah lu udah ada melihara gembel dan gelandangan, baru lu boleh komen"
2023-11-17T09:11:21Z,@johanjojo2380,Rohingya dgn Palestina berbeda perlakuan. Padahal sama-sama muslim. Katanya sesama islam wajib saling menolong. 😎
2023-11-17T09:11:00Z,@ceritaaida19,lama lama penuh rohinggya di aceh... Kalo terusan diterima
2023-11-17T09:10:41Z,@nuriamawadah361,Sebenarnya sesama muslim itu saudara suku Rohingya di Myanmar dibunuh oleh militer Myanmar sebenarnya kasian
2023-11-17T09:07:52Z,@Themaniysvshshsbxbjsnsanzjwiws,"Semoga ada yang memperdulikannya. Karna itu hak atas manusia. Hak atas eksistensi. Seperti layaknya Rempang, juga kasus Internasional Palestina. Pemerintah juga pemda, otoritas aceh,pemerinth nasional  tidak boleh menitup mata tentang ini. Mereka semua itu adalah korban yang diusir rumahnya dan terjadi pembantaian layaknya palestina, tak tahan jadi lari."
2023-11-17T09:05:26Z,@user-ho5vs3rw7m,"Sesama muslim emg harus saling membantu. &amp; rakyat aceh sudah berbaik hati dengan membantu saudara kita sesama muslim dari rohingya. Silahkan saudara dari rohingya melanjutkan perjalanannya😊<br>Dan jangan membangun rumah apalagi membangun desa yg diisi oleh saudara2 rohingya, karena kami sudah cukup melihat &amp; belajar dari saudara muslim yang ada di malaysia😊"
2023-11-17T09:03:38Z,@YahGoh-od2nf,Mereka saudara se iman mereka juga manusia.. Waktu aceh musibah siapa yang bantu apa afa keluarga kau sendiri yang bantu.. Gunakan akal sehat dunia ini untuk semua manusia bukan kita bikin ini semua punya allah bukan kamu punya bukan pula aku punya... <br><br>Jagan seperti zionis. Kau..
2023-11-17T09:02:52Z,@abdulos5912,"Sebagai saudara seiman , harusnya saling bantu..seandainya setiap keluarga di Aceh menampung 1 keluarga pengungsi Rohingnya , jadikan sebagai keluarga..pahalanya besar"
2023-11-17T09:01:29Z,@Joker-vb9tn,"jangan lihat sekarang....<br>mereka ini kedepannya pasti akan jadi masalah...<br>sekarang aja pengungsi terdahulu,udah mulai buat msh... demo...ikut campur urusan negara indonesia...<br>bukan tida kasihan, tp kalau maen terima2 aja salah..."
2023-11-17T09:00:24Z,@fanchobrigatista6847,Kasian ya...
2023-11-17T08:59:34Z,@ukhtysarirahmanofficial3187,Dimana hati sesama muslim<br>Patut dipertanyakan
2023-11-17T08:54:42Z,@ukhtysarirahmanofficial3187,Sesama islam bersaudara..<br>Miris lihat nya
2023-11-17T08:51:14Z,@RifaniFani-er5fn,"Jangan diterima  berbahaya buat orang kampung aceh sensiri .suruh pergi secepatnya nanti ada orang² tengkolang yg ambil  bisa kluyuran di kota.liat anak² banyak ,bikin anak tidak kira² dimana aja klo mau."
2023-11-17T08:51:12Z,@SulisBass-fx2ws,Naaah....yg koar koar bela palestina mana....tuuu suku Rohingya beragama Islam nggak kalian bantu ...
2023-11-17T08:51:12Z,@salhuddinabu5508,Kasiannya  ya allah
2023-11-17T08:47:46Z,@user-vi9mw2iz6k,Bgmana kalau yg dtng warga palestina....demi kmanusiaan tutup mata....aneh memang palestina dibela mati matian ....😢😢
2023-11-17T08:39:53Z,@Franscabe,harus ditolakkk.mereka ini sngt berbhyaa..contoh dimlysiia..sdh dikuasai.pemerintah hrus tegass....juga rakyat hrus tegas.jgn smpai terjdi kyk dimlysia...
2023-11-17T08:39:07Z,@bshuhfnj8073,"Mana nih yg tereak tereak atas nama islam,  itu pengungsi muslim,  coba ente kasih pendapat"
2023-11-17T08:38:15Z,@yunidjengkelin2471,Dimalaysia..anak2 Rohingya pada berani minta2..trus berani ngrlawan penduduk pribumi aslinya..jgn dikasih tempat...nanti ngelunjak..
2023-11-17T08:36:45Z,@alimlkblk2834,Jangan biar kan di negara kita..takut nya nanti bikin onar
2023-11-17T08:35:36Z,@unggulwicaksono6375,Pemerintah setempat kemana???
2023-11-17T08:31:41Z,@FaizsDIY,Kat malaysia ni berpusu2 diorg ada.dah mcm diorg dah.mula2 je masuk buat muka kesian.tapi bila dah lama.diorg buat buta buat pekak je org kita marah.diorg buat mcm diorg punya.kepala batu.
2023-11-17T08:26:00Z,@ninjodsgameplayer3022,"sebenarnya dari sekian lama bertahun2, kenapa pula mereka keluar dari negaranya trus mengungsi kenegara lain ?? apa alasannya coba ? padahal udah bertahun2 perasaan masalah miyanmar itu udah aman2 aja"
2023-11-17T08:23:31Z,@OjiEscream-ld3ws,Terima jh sementara sarat pake waktu kasihan mereka apa LG kt 2 muslim mf ni
2023-11-17T08:23:06Z,@ismailiis,Israel di tanah aceh
2023-11-17T08:21:47Z,@firandajuli590,Ayo ace jangan kasih kesempatan lagi tolak aja
2023-11-17T08:21:02Z,@ritaandriyani423,"Sebenarnya warga aceh tidak tega melihat mereka, tapi kejadian yg ada dipalestina membuat warga aceh mrasa was2 utk menampung mreka tinggal berlama2 di Aceh, terlebih warga aceh bnyk yg merasa curiga krn setiap tahun rombongan Rohingya slalu dtng ke aceh, dn perlu diketahui beberapa thn yg lalu di aceh pernah mnampung saudara kt Rohingya dlm wkt yg lama dn sbagian dari mreka bnyk yg ktahuan lari dari tmpt yg disediakan dn bertebaran kmana2, jdi wajar jika Aceh mrasa was2..<br><br>Tapi percayalah kami orang aceh dlm hati sebenarnya tdk tega tp rasa was2 itu juga ada stelah berkaca dari sejarah Palestina.."
2023-11-17T08:18:50Z,@ketutastawa7879,"Terlalu banyak masalah dan ngelunjak. Baiknya yg mau berkomentar, baca dan lihat di Google Bgmana prilaku warga Rohinga ini di Malaysia dan daerah lainnya. Mereka hanya transit di Indonesia, target Malaysia, Australia, SIngapore. Mereka khan asli etnik Bangladesh, lah, bangladesh negara moyangnya saja nolak. Kita membantu, tapi klu yg dibantu sombong, apa apa yg diberikan di buang, baiknya ga usah. Warga kita klu di bantu, sangat senang dan menghargai bantuan, jadi pingin bantu lebih, jaga persatuan."
2023-11-17T08:17:55Z,@user-ty4ep7jo5h,"Dulu pernah ada video dari salah banyak warga rohingya yang intinya menjelek jelek kan indonesia. Padahal mereka di tampung. Di beri Makan, di beri pendidikan gratis oleh indonesia terkhusus aceh. Sekarang silahkan kalian mencari negara lain yang bisa kalian dzolimi. Orang indonesia sudah terlanjur sakit hati atas ucapan dan tindakan kalian yang bahkan mengklaim beberapa wilayah kami"
2023-11-17T08:15:54Z,@Bocah_Polos,"Mereka ras ngacengan, ati2 dengan istri kalian, rata2 cewek indo suka banget dgn ras india / bangladesh, hobi banget jahilin perempuan gak peduli dah punya suami, rata2 kalo menikahi orang pribumi pada jadi pengangguran, istri yg di suruh kerja, maunya makan enak dan ongkangw, kalau gak percaya buktikan saja"
2023-11-17T08:14:16Z,@amuraprinting1379,Disinilah Di Uji Rasa kemanusiaan sesama Manusia..................Kondisinya Memprihatinkan .Trimkasih Teman2 Di Aceh Sudah Kasih Bantuan
2023-11-17T08:13:43Z,@husnirozaq6662,Pemerintah 🇲🇨 mana tolong dong biar mereka tinggal di Indonesia palestina dan Rohingya demi kemanusiaan
2023-11-17T08:10:58Z,@traderjalanan2237,Seiman
2023-11-17T08:10:35Z,@husnirozaq6662,Mereka semua harus tinggal di Indonesia entah palestina ataupun Rohingya  agar negara Indonesia makin kuat
2023-11-17T08:09:48Z,@user-bs3zf4gk7d,"Bener, mereka harus pergi, demi keamanan bangsa Indonesia.  Jangan sampai terjadi hal-hal yang tidak diinginkan."
2023-11-17T08:09:43Z,@Piadahchannel,"Itulah mereka.. krna pemalas tdk mau berjuang dan mempertahankan tanah air, jadi pecundang, akhirnya ditendang dari negerinya sendiri, dan lari.."
2023-11-17T08:09:17Z,@mancingid3867,"Jangan di tolak,,, kasih dia tempat tinggal sementara,,,sampai negaranya stabil,,"
2023-11-17T08:07:53Z,@husnirozaq6662,indonesia harus menerima nya  makin banyak penduduk indonesia makin segan dunia pada kita saya harap pemerintah harus menerima nya rohing nya maupun palestina makin banyak penduduk indonesia makin kuat negara Indonesia
2023-11-17T08:07:41Z,@mohdrappy6762,"Berhati2 dengan perangai mereka ,lihatla malaysia..diorang xda adap"
2023-11-17T08:04:23Z,@gandariacity8848,Mending rame rame tenggelam...insya Allah masuk surga semua..m
2023-11-17T08:03:45Z,@TeresiaTampubolon-lx3bw,"Dulu Yaman datang ke Indonesia ,sebagai migran,lama kelamaan imigran menjadi membuat ulah,di,NKRI,ingin berkuasa,seperti Anis,rejig,Bahar Smit"
2023-11-17T08:00:01Z,@feliarine9148,Kan saudara seiman
2023-11-17T07:59:17Z,@xXx.......,"Bagus Indonesia. Harap Malaysia pun usir warga biadap Rohingya Ni. Dah byk sgt Rohingya di malaysiaku dgn Puak Bangla , saya seru Rakyat Malaysia mari Kita bermandi darah Bangla Rohingya Pakistan bersihkan negara Malaysia Kita tercinta ni"
2023-11-17T07:59:00Z,@MyVideoIndrajaya20437,serahkan saja yg suka demo (pembela islam) ... satu orang pendemo menerima 1 KK ... selesai ...
2023-11-17T07:57:23Z,@sitirahmah4876,MENDING KE MALAYSIA SAJA ... MAAFKAN KAMI RAKYAT INDONESIA ...
2023-11-17T07:54:33Z,@tszchingauyeung8522,jgn sampeilah tanah mreka di kuasai mreka buat kemanusiaan ya mbantu
2023-11-17T07:53:54Z,@heronoob8590,MANA YG BLG DAN KOMEN2 SEBELOM NYA BLG TAMPUNG. <br>COBA JGN KOAR2 DI SOSMED<br>CB TAMPUNG AZ DRUMAH KALIAN.
2023-11-17T07:53:34Z,@rikokelin8538,Dia orang asli negara mna itu
2023-11-17T07:53:12Z,@kangembargo7183,Alhamdulillah akhirnya warga aceh sadar❤
2023-11-17T07:52:18Z,@davidalvian4438,PBB gak guna
2023-11-17T07:51:37Z,@wangxuemin1799,"wahai pemimpin2 indonesia, Tanah Nusantara Masih Luas, bukankah ini kesempatan kita untuk mendidik dan mengelola mereka ???. Mereka juga berharap besar, ngga enak loh jadi mereka."
2023-11-17T07:51:06Z,@jhonyplonk82,Hati2 teroris
2023-11-17T07:50:28Z,@crcr662,Gmana sih kok cuma Palestina aja di bela. Mereka juga islam tuh 😂😂😂
2023-11-17T07:49:48Z,@mrjoranpoh5640,Kuatir Rohingya kuasai tanah.. lalu dirikan negara..jangan sampe kayak yahudi
2023-11-17T07:49:46Z,@Coboy_junior,"Bantu mereka dan jangan biarkan menetap, jangan sampai negara Indonesia seperti Malaysia dikuasai Bangladesh dan Rohingnya"
2023-11-17T07:48:41Z,@user-qw5ne6rc6e,"aceh bangsa mulia peningalan para aulia dn syuhada,,ini masalah iman,,kedatangan mereka sebagai muslim ke aceh bkan kehendk mreka,tpi ke hendak ALLAH,,ALLAH lh yg mngerak kan mereka ke negeri peninggaln aulia ,,karna aceh ini lah pilihan ALLAH,untuk mereka bisa bertahan hidup untuk sementara,berarti ALLAH maha mngtahui nya nengeri mana yg punya rasa kasih sanyang sesama muslim,kita mlihat dri segi kemanusiaan nya ,bkan mlihat dri segi buruk nya mereka,,ingat aceh,,mereka titipan ALLAH pada kita,,klo kita mengusir nya yg membuat mereka menderaikan air mata apa lagi bnyak nya anak 2 yg mereka bwak,,tunggu azab ALLAH untuk kita aceh ,,ingat jangn terpngaruh dgn komen yg memprovokasi kita aceh,,yg mngatakn mereka jahat,supaya kita untk <a href=""https://www.youtube.com/watch?v=ippQYNgEOE0&amp;t=1m22s"">1:22</a> <a href=""https://www.youtube.com/watch?v=ippQYNgEOE0&amp;t=1m22s"">1:22</a> <a href=""https://www.youtube.com/watch?v=ippQYNgEOE0&amp;t=1m22s"">1:22</a> <a href=""https://www.youtube.com/watch?v=ippQYNgEOE0&amp;t=1m22s"">1:22</a>  mengusir nya,,salam buat bgsa ku semua semoga ALLAH menyayangi negeri ACEH yg suka mnolong orang yg membutuh kan kita  di saat mereka  tidak tau kemana arah yg mereka lalui,,teurimoeng geunaseh,,,abu yus dayah kmbang Tanjong,,"
2023-11-17T07:46:51Z,@user-xb7lw4qs3k,Warga aceh harus bangga..jgn cuman terima terorist hamass..!! 😎🌴
2023-11-17T07:44:40Z,@user-xr5rr5nu4w,"Y Allah brilh prlindunngan kepada mereka,kemana mereka harus prgi y Allah,ini saudara 2 kita sesama muslim y Allah........apuni kelemahan kami  y Allah"
2023-11-17T07:43:57Z,@javhd7454,"Standar Ganda, 😂 apa karena wajah mereka jelek jelek hitam, sehingga tidak kalian tolong,, 😂😂"
2023-11-17T07:43:22Z,@sejarah433,Pemerintah pusat harus mengambil keputusan pulangkan dia ke myanmar
2023-11-17T07:40:29Z,@agungriadi1375,"Tolak , usir jgn di tampung nanti jadi beban kayak habib yaman 😛😛🤣🤣🤣"
2023-11-17T07:39:15Z,@GedeSwita-ru1yh,"Wong bukan keturunan habib,ya di tolak, ingat saudaramu itu,"
2023-11-17T07:38:05Z,@yudhamubaraq753,"Katanya perduli sesama muslim, tapi kok...?"
2023-11-17T07:36:45Z,@jopoenjo6411,warga aceh ini gimana sih ? mana persaudaraan islam kalian ? palestina yang jauhpun sampai dikirimin bantuan berkapal2 ... eh ini rohingya yang dekat malahan ditolak .... mana persaudaraan islam kalian ??? woiiii warga aceh !!!
2023-11-17T07:36:33Z,@pujijunaidi472,Udah kuasai aja aceh...dngn begitu...nitizen indonesia biar ngk merasa kasihan...😂😂😂😂
2023-11-17T07:35:49Z,@hendriferdi2592,"Disini banyak koment2 dari kapir dan munafik, banyak pendukung Yahudi disini."
2023-11-17T07:34:40Z,@margandaulisipahutarmargan8794,Knapa di tolak ktanya pmbela muslim
2023-11-17T07:34:17Z,@dapurkita6959,Rohingya ni warga mana ya🥲 emangnya ngapain mereka kabur rame2….
2023-11-17T07:32:47Z,@bennedictoes,Zionist Lokal Laknatullah! 😡 Biadab!! 🍉🍉🍉
2023-11-17T07:31:06Z,@zainalazizudin5470,"Mmg ptut ditolak saja kelaut, puak2 ni dtgnya menangis2 bila dh lqma,ramai dia mula keras kepala, Jgn jadi mcm Msia, dh ramai besar kepala, negara kita dia org nk klaim jadi negara dia...Terbaik Pemerentah Indonesia...Tegas bkn mcm Msia lembek/lemau/lesu/longlai..."
2023-11-17T07:30:22Z,@user-og9sm6se6k,Saya orang Aceh di Sigli. Orang Rohingya udah mulai kurang ajar bahkan sebagian dari mereka udah jadi pencuri. Belum lagi kondisi kamp mereka jorok banget gak peduli lingkungan. Asli lama2 bikin susah
2023-11-17T07:29:59Z,@hendriferdi2592,"Kasian, seharusnya kita sesama muslim mencontoh para pendahulu kita kaum muslim muhajirin dan anshor, kaum anshor di Madinah menyambut gembira saudaranya yg berhijrah setelah teraniaya di kota makkah. mereka para pendahulu kaum muslimin awal yg patut dicontoh oleh kaum muslimin yg sekarang. kepada Allah kita memohon ampunan yg sebesar-besarnya, kita tidak akan miskin dengan berinfaq dan sodaqoh,malah rezeki kita akan terus bertambah dengan menolong saudara kita,belum lg balasan pahala nnti setelah kematian,karena dunia yg kita cintai ini cepat atau lambat akan kita tinggalkan."
2023-11-17T07:27:20Z,@qa23166,Kasihan warga Rohingya ditolak seimannya. Eropa saja walau ga seiman mau nerima terus padahal Eropa jadi banyak masalah sekarang. Ajaran Kasih Isa Almasih sungguh ajaib membuat hati panjang sabar dan welas asih bahkan pada yang tidak seiman!
2023-11-17T07:26:38Z,@rosarinatasha8631,Hati2 diambil alih tanahnya
2023-11-17T07:25:44Z,@agadesain8969,"Dulu pas Jauh Paling keras ngebela,, Pas ada di depan mata ditolak...."
2023-11-17T07:25:36Z,@susisumarni2248,"Sementara Di tampung lama2 semua dtg ke situ Dan menetap.. Indonesia sudah byk masalah, jgn nambah2 masalah"
2023-11-17T07:24:17Z,@zenoknight2799,"Klo adab nya buruk dan tetap tidak ada perbaikan, usir saja lah."
2023-11-17T07:24:11Z,@yoyokhartoyo295,Oalah kasihan sbtulnya tp klo dtg trs gmna...ya Aulloh jika mereka muslim tolonglah umatMu....Aamiin Ya Robbal Alamiin...❤
2023-11-17T07:24:04Z,@EZRAMARTINEZMARTINEZ-td2kv,Palestina yg jauh di dukung dan di tolong dgn rutin memberi bantuan serta donasi.<br>Mengapa yg ini berbeda...?<br>Tolonglah atas nama kemanusiaan terima dan berikan mereka tempat untuk singgah klo perlu buat aturan ketat serta lakukan penjagaan.<br>Mereka juga korban konflik perang mereka hanya mencari tempat untuk mela jutkan hidup.<br>Apa lagi ada banyak anak&quot; dan badanya kurus karna kelaparan.<br>Mereka juga saudara seiman kalian.<br>Tolong mereka.<br> . <br>.
